21514 20240226 0700 20240225 2100  2.424 -155.58   19.54     4.8     5.1     5.6     4.8     0.0      0 0      0 0      0 0 C     0.8 0     1.5 0     0.3 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 0800 20240225 2200  2.424 -155.58   19.54     4.3     4.6     4.8     4.3     0.0      0 0      0 0      0 0 C     0.0 0     0.3 0    -0.4 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 0900 20240225 2300  2.424 -155.58   19.54     4.2     4.2     4.3     4.1     0.0      0 0      0 0      0 0 C    -0.4 0    -0.3 0    -0.4 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1000 20240226 0000  2.424 -155.58   19.54     3.9     4.1     4.4     3.9     0.0      0 0      0 0      0 0 C    -0.6 0    -0.4 0    -0.8 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1100 20240226 0100  2.424 -155.58   19.54     3.6     3.8     4.0     3.5     0.0      0 0      0 0      0 0 C    -0.9 0    -0.7 0    -1.2 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1200 20240226 0200  2.424 -155.58   19.54     2.9     3.2     3.6     2.9     0.0      0 0      0 0      0 0 C    -1.5 0    -1.2 0    -2.0 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1300 20240226 0300  2.424 -155.58   19.54     3.0     2.8     3.0     2.5     0.0      0 0      0 0      0 0 C    -2.1 0    -1.9 0    -2.3 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1400 20240226 0400  2.424 -155.58   19.54     2.4     2.6     3.0     2.3     0.0      0 0      0 0      0 0 C    -2.4 0    -2.2 0    -2.5 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1500 20240226 0500  2.424 -155.58   19.54     2.6     2.4     2.8     2.2     0.0      0 0      0 0      0 0 C    -2.6 0    -2.4 0    -2.9 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1600 20240226 0600  2.424 -155.58   19.54     1.9     2.2     2.8     1.6     0.0      0 0      0 0      0 0 C    -3.4 0    -2.9 0    -3.7 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1700 20240226 0700  2.424 -155.58   19.54     1.6     1.8     2.5     1.1     0.0      0 0     34 0      0 0 C    -3.8 0    -3.5 0    -4.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1800 20240226 0800  2.424 -155.58   19.54     6.0     3.6     6.0     1.6     0.0    151 0    277 0     37 0 C    -0.4 0     5.4 0    -3.9 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 1900 20240226 0900  2.424 -155.58   19.54     8.1     6.9     8.2     5.8     0.0    407 0    530 0    278 0 C    10.4 0    16.2 0     5.4 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 2000 20240226 1000  2.424 -155.58   19.54     9.4     8.8     9.5     8.0     0.0    639 0    739 0    531 0 C    20.2 0    24.2 0    16.2 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 2100 20240226 1100  2.424 -155.58   19.54     9.5     9.6    10.1     9.0     0.0    817 0    883 0    739 0 C    26.8 0    28.8 0    24.2 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 2200 20240226 1200  2.424 -155.58   19.54     9.5     9.1    10.2     8.3     0.0    928 0    963 0    881 0 C    30.3 0    32.5 0    28.6 0    26 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240226 2300 20240226 1300  2.424 -155.58   19.54    10.1     9.3    10.2     8.7     0.0    971 0    977 0    959 0 C    32.6 0    33.3 0    31.5 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0000 20240226 1400  2.424 -155.58   19.54     9.6     9.3    10.1     8.7     0.0    939 0    969 0    897 0 C    31.4 0    32.1 0    30.9 0    25 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0100 20240226 1500  2.424 -155.58   19.54     9.4     9.7    10.3     9.1     0.0    836 0    899 0    759 0 C    29.9 0    31.0 0    28.2 0    25 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0200 20240226 1600  2.424 -155.58   19.54     8.7     8.7     9.4     7.9     0.0    662 0    758 0    562 0 C    26.6 0    28.8 0    24.6 0    39 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0300 20240226 1700  2.424 -155.58   19.54     9.3     9.0     9.8     8.2     0.0    444 0    564 0    321 0 C    21.9 0    25.0 0    18.2 0    20 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0400 20240226 1800  2.424 -155.58   19.54     7.7     8.5     9.5     7.7     0.0    193 0    321 0     75 0 C    13.8 0    18.2 0     9.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0500 20240226 1900  2.424 -155.58   19.54     6.4     7.0     7.8     6.4     0.0     13 0     74 0      0 0 C     6.0 0     9.1 0     3.6 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0600 20240226 2000  2.424 -155.58   19.54     5.7     6.1     6.5     5.7     0.0      0 0      0 0      0 0 C     2.7 0     3.6 0     2.1 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0700 20240226 2100  2.424 -155.58   19.54     5.0     5.2     5.7     4.6     0.0      0 0      0 0      0 0 C     1.7 0     2.1 0     1.4 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0800 20240226 2200  2.424 -155.58   19.54     3.8     4.2     5.0     3.8     0.0      0 0      0 0      0 0 C     1.0 0     1.5 0     0.5 0     1 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 0900 20240226 2300  2.424 -155.58   19.54     3.6     3.7     3.9     3.5     0.0      0 0      0 0      0 0 C     0.3 0     0.5 0     0.0 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1000 20240227 0000  2.424 -155.58   19.54     3.3     3.5     3.7     3.3     0.0      0 0      0 0      0 0 C    -0.2 0     0.0 0    -0.4 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1100 20240227 0100  2.424 -155.58   19.54     3.6     3.3     3.7     3.0     0.0      0 0      0 0      0 0 C    -0.5 0    -0.4 0    -0.8 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1200 20240227 0200  2.424 -155.58   19.54     2.5     2.8     3.7     2.0     0.0      0 0      0 0      0 0 C    -1.7 0    -0.8 0    -2.2 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1300 20240227 0300  2.424 -155.58   19.54     2.2     2.2     3.3     1.8     0.0      0 0      0 0      0 0 C    -2.2 0    -2.0 0    -2.6 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1400 20240227 0400  2.424 -155.58   19.54     1.6     2.3     3.4     1.6     0.0      0 0      0 0      0 0 C    -2.3 0    -1.8 0    -3.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1500 20240227 0500  2.424 -155.58   19.54     1.8     1.7     2.3     1.1     0.0      0 0      0 0      0 0 C    -3.7 0    -3.1 0    -4.2 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1600 20240227 0600  2.424 -155.58   19.54     0.5     1.2     2.2     0.3     0.0      0 0      0 0      0 0 C    -4.3 0    -4.2 0    -4.6 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1700 20240227 0700  2.424 -155.58   19.54     2.0     1.2     2.1     0.2     0.0      1 0     39 0      0 0 C    -4.7 0    -4.1 0    -4.9 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1800 20240227 0800  2.424 -155.58   19.54     5.4     3.3     5.4     1.5     0.0    154 0    281 0     39 0 C    -0.9 0     4.8 0    -4.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 1900 20240227 0900  2.424 -155.58   19.54     7.2     6.7     7.2     5.4     0.0    411 0    533 0    282 0 C    11.0 0    16.9 0     4.8 0     3 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 2000 20240227 1000  2.424 -155.58   19.54     8.8     8.0     8.8     7.0     0.0    641 0    740 0    534 0 C    20.7 0    24.0 0    16.9 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 2100 20240227 1100  2.424 -155.58   19.54     8.0     8.4     9.3     7.8     0.0    816 0    920 0    739 0 C    25.3 0    27.4 0    24.0 0    22 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 2200 20240227 1200  2.424 -155.58   19.54     8.1     7.9     9.0     6.7     0.0    921 0   1123 0    562 0 C    29.6 0    31.7 0    27.3 0    48 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240227 2300 20240227 1300  2.424 -155.58   19.54     7.6     8.2     9.0     7.6     0.0    948 0   1258 0    454 0 C    30.4 0    32.0 0    28.7 0    50 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0000 20240227 1400  2.424 -155.58   19.54     7.7     7.2     8.2     6.1     0.0    745 0   1229 0    327 0 C    26.8 0    28.7 0    23.8 0    58 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0100 20240227 1500  2.424 -155.58   19.54     7.7     7.2     7.9     6.4     0.0    731 0   1108 0    233 0 C    26.5 0    27.7 0    25.2 0    58 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0200 20240227 1600  2.424 -155.58   19.54     6.8     6.6     7.7     6.0     0.0    577 0    933 0    173 0 C    23.0 0    25.5 0    21.0 0    54 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0300 20240227 1700  2.424 -155.58   19.54     6.9     6.7     7.3     6.0     0.0    443 0    601 0    121 0 C    19.9 0    22.4 0    16.3 0    36 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0400 20240227 1800  2.424 -155.58   19.54     5.8     6.3     7.0     5.8     0.0    193 0    322 0     75 0 C    12.8 0    16.3 0     8.6 0    18 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0500 20240227 1900  2.424 -155.58   19.54     5.2     5.3     5.8     5.0     0.0     13 0     74 0      0 0 C     4.9 0     8.6 0     1.4 0    10 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0600 20240227 2000  2.424 -155.58   19.54     4.1     4.6     5.3     3.8     0.0      0 0      0 0      0 0 C     0.1 0     1.4 0    -1.4 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0700 20240227 2100  2.424 -155.58   19.54     2.9     3.5     4.1     2.9     0.0      0 0      0 0      0 0 C    -2.3 0    -1.4 0    -3.1 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0800 20240227 2200  2.424 -155.58   19.54     3.0     2.6     3.1     2.3     0.0      0 0      0 0      0 0 C    -3.2 0    -3.0 0    -3.3 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 0900 20240227 2300  2.424 -155.58   19.54     1.2     2.2     3.0     1.1     0.0      0 0      0 0      0 0 C    -3.9 0    -3.3 0    -4.3 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1000 20240228 0000  2.424 -155.58   19.54     1.6     2.1     3.1     1.2     0.0      0 0      0 0      0 0 C    -3.7 0    -3.4 0    -4.2 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1100 20240228 0100  2.424 -155.58   19.54     2.3     1.9     2.3     1.5     0.0      0 0      0 0      0 0 C    -3.7 0    -3.4 0    -3.9 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1200 20240228 0200  2.424 -155.58   19.54     2.3     2.3     2.9     1.8     0.0      0 0      0 0      0 0 C    -3.2 0    -3.1 0    -3.4 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1300 20240228 0300  2.424 -155.58   19.54     1.7     1.8     2.5     1.3     0.0      0 0      0 0      0 0 C    -3.9 0    -3.4 0    -4.5 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1400 20240228 0400  2.424 -155.58   19.54     2.5     1.5     2.7     0.2     0.0      0 0      0 0      0 0 C    -4.8 0    -4.5 0    -5.1 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1500 20240228 0500  2.424 -155.58   19.54     0.9     1.3     2.7     0.4     0.0      0 0      0 0      0 0 C    -5.1 0    -5.0 0    -5.2 0     6 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1600 20240228 0600  2.424 -155.58   19.54     1.9     1.7     2.9     0.6     0.0      0 0      0 0      0 0 C    -5.2 0    -5.1 0    -5.4 0     4 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1700 20240228 0700  2.424 -155.58   19.54     1.2     1.0     2.6    -0.1     0.0      1 0     42 0      0 0 C    -5.6 0    -5.2 0    -5.8 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1800 20240228 0800  2.424 -155.58   19.54     5.0     2.7     5.0     1.2     0.0    155 0    282 0     43 0 C    -1.4 0     4.5 0    -5.5 0     7 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 1900 20240228 0900  2.424 -155.58   19.54     6.4     6.5     7.6     5.1     0.0    411 0    533 0    282 0 C    10.6 0    17.0 0     4.5 0     2 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 2000 20240228 1000  2.424 -155.58   19.54     8.1     7.3     8.2     6.1     0.0    657 0    782 0    533 0 C    21.2 0    26.5 0    17.0 0     5 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 2100 20240228 1100  2.424 -155.58   19.54     8.6     7.9     8.9     7.0     0.0    824 0    900 0    736 0 C    27.2 0    30.6 0    26.1 0    14 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 2200 20240228 1200  2.424 -155.58   19.54     7.6     8.1     8.9     7.4     0.0    946 0   1238 0    638 0 C    31.8 0    33.8 0    30.6 0    29 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240228 2300 20240228 1300  2.424 -155.58   19.54     7.6     7.8     8.3     7.2     0.0    968 0   1208 0    604 0 C    31.1 0    32.8 0    30.0 0    33 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0000 20240228 1400  2.424 -155.58   19.54     7.6     7.5     8.3     6.6     0.0    943 0   1129 0    734 0 C    30.3 0    31.8 0    28.0 0    39 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0100 20240228 1500  2.424 -155.58   19.54     7.9     7.4     8.6     6.0     0.0    812 0    999 0    329 0 C    29.3 0    30.5 0    26.1 0    40 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0200 20240228 1600  2.424 -155.58   19.54     5.4     6.1     8.0     5.1     0.0    581 0   1055 0    276 0 C    25.1 0    27.4 0    19.8 0    42 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0300 20240228 1700  2.424 -155.58   19.54     5.0     5.6     6.2     5.0     0.0    217 0    578 0     98 0 C    17.4 0    20.2 0    13.8 0    46 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0400 20240228 1800  2.424 -155.58   19.54     6.1     5.4     6.1     4.6     0.0     40 0     97 0      0 0 C    10.9 0    13.8 0     8.5 0    42 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0500 20240228 1900  2.424 -155.58   19.54     5.8     6.0     6.2     5.8     0.0      0 0      0 0      0 0 C     7.1 0     8.5 0     6.0 0    22 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0600 20240228 2000  2.424 -155.58   19.54     5.4     5.4     5.8     5.3     0.0      0 0      0 0      0 0 C     5.3 0     6.0 0     4.6 0    26 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0700 20240228 2100  2.424 -155.58   19.54     4.9     5.1     5.4     4.9     0.0      0 0      0 0      0 0 C     4.3 0     4.6 0     3.6 0    29 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0800 20240228 2200  2.424 -155.58   19.54     4.8     4.8     5.1     4.2     0.0      0 0      0 0      0 0 C     3.4 0     3.6 0     2.7 0    29 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 0900 20240228 2300  2.424 -155.58   19.54     4.3     4.3     4.8     3.8     0.0      0 0      0 0      0 0 C     1.7 0     2.7 0     0.9 0    28 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1000 20240229 0000  2.424 -155.58   19.54     4.1     4.1     4.7     3.7     0.0      0 0      0 0      0 0 C     0.2 0     1.2 0    -0.8 0    18 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1100 20240229 0100  2.424 -155.58   19.54     3.2     3.6     4.1     3.0     0.0      0 0      0 0      0 0 C    -0.9 0     0.8 0    -1.8 0    11 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1200 20240229 0200  2.424 -155.58   19.54     3.3     2.9     3.4     2.5     0.0      0 0      0 0      0 0 C    -1.8 0    -1.2 0    -2.3 0    12 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1300 20240229 0300  2.424 -155.58   19.54     2.5     2.7     3.3     2.3     0.0      0 0      0 0      0 0 C    -2.2 0    -1.9 0    -2.5 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1400 20240229 0400  2.424 -155.58   19.54     2.8     2.5     3.1     2.0     0.0      0 0      0 0      0 0 C    -2.6 0    -2.1 0    -3.0 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1500 20240229 0500  2.424 -155.58   19.54     2.7     2.5     2.7     2.1     0.0      0 0      0 0      0 0 C    -2.2 0    -1.7 0    -3.0 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1600 20240229 0600  2.424 -155.58   19.54     3.0     2.8     3.5     2.5     0.0      0 0      0 0      0 0 C    -1.7 0    -1.2 0    -2.1 0     8 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1700 20240229 0700  2.424 -155.58   19.54     2.7     2.6     3.5     2.0     0.0      0 0      0 0      0 0 C    -1.4 0    -0.2 0    -2.3 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1800 20240229 0800  2.424 -155.58   19.54     3.2     3.0     3.6     2.5     0.0     56 0    176 0      0 0 C     1.0 0     3.8 0    -0.3 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 1900 20240229 0900  2.424 -155.58   19.54     5.2     4.7     5.3     3.2     0.0    362 0    635 0    121 0 C     9.6 0    15.9 0     3.8 0     9 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 2000 20240229 1000  2.424 -155.58   19.54     5.5     5.2     5.7     4.8     0.0    651 0    779 0    530 0 C    19.0 0    21.2 0    15.9 0    31 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 2100 20240229 1100  2.424 -155.58   19.54     4.3     5.2     5.9     4.2     0.0    465 0   1053 0    232 0 C    18.2 0    21.8 0    14.5 0    54 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 2200 20240229 1200  2.424 -155.58   19.54     5.0     4.9     5.4     4.1     0.0    565 0   1386 0    231 0 C    17.4 0    22.8 0    14.2 0    65 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240229 2300 20240229 1300  2.424 -155.58   19.54     5.2     5.5     6.2     4.8     0.0    548 0   1507 3    247 0 C    20.7 0    23.8 0    18.3 0    63 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0000 20240229 1400  2.424 -155.58   19.54     5.5     5.4     6.1     4.4     0.0    635 0   1462 0    222 0 C    21.3 0    26.0 0    16.9 0    66 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0100 20240229 1500  2.424 -155.58   19.54     6.0     5.6     6.2     5.0     0.0    465 0   1440 0    180 0 C    19.5 0    24.2 0    17.3 0    68 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0200 20240229 1600  2.424 -155.58   19.54     5.1     5.5     6.4     5.0     0.0    444 0   1131 0    121 0 C    18.9 0    23.4 0    16.9 0    68 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0300 20240229 1700  2.424 -155.58   19.54     4.9     5.4     6.5     4.8     0.0    357 0    800 0     79 0 C    17.0 0    21.5 0    14.5 0    67 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0400 20240229 1800  2.424 -155.58   19.54     3.5     4.2     4.9     3.5     0.0    125 0    431 0     18 0 C    11.0 0    14.5 0     7.9 0    75 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0500 20240229 1900  2.424 -155.58   19.54     2.5     3.1     4.1     2.2     0.0      6 0     93 0      0 0 C     5.8 0     8.0 0     2.9 0    80 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0600 20240229 2000  2.424 -155.58   19.54     2.9     2.8     4.0     2.2     0.0      0 0      0 0      0 0 C     1.3 0     2.9 0    -0.4 0    73 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0700 20240229 2100  2.424 -155.58   19.54     2.3     2.6     3.0     2.3     0.0      0 0      0 0      0 0 C    -1.3 0    -0.4 0    -2.1 0    56 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20240301 0800 20240229 2200  2.424 -155.58   19.54     2.6     2.6     2.9     2.4     0.0      0 0      0 0      0 0 C    -2.2 0    -1.9 0    -2.4 0    51 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
